id,create_time,update_time,total_amount,administrative_region_id,insurance_agent_id,policyholder_id,renew_from_id,vehicle_id,amount_type
2189,2023-01-12 12:49:00,2023-01-12 12:49:00,9507.0,43,190,2189,,2189,数据过高
2190,2023-01-12 12:50:00,2023-01-12 12:50:00,3702.6,74,504,2190,,2190,数据过高
2191,2023-01-12 12:53:00,2023-01-12 12:53:00,3702.6,197,777,2191,,2191,数据过高
2192,2023-01-12 12:56:00,2023-01-12 12:56:00,4513.08,311,147,2192,,2192,数据过高
2193,2023-01-12 12:58:00,2023-01-12 12:58:00,4024.0,7,19,2193,,2193,数据过高
2194,2023-01-12 12:59:00,2023-01-12 12:59:00,3085.6,142,730,2194,,2194,数据正常
2195,2023-01-12 13:00:00,2023-01-12 13:00:00,9507.0,34,571,2195,,2195,数据过高
2196,2023-01-12 13:04:00,2023-01-12 13:04:00,4286.8,7,82,2196,,2196,数据过高
2197,2023-01-12 13:06:00,2023-01-12 13:06:00,8643.0,205,361,2197,,2197,数据过高
2198,2023-01-12 13:07:00,2023-01-12 13:07:00,4732.0,213,209,2198,,2198,数据过高
2199,2023-01-12 13:09:00,2023-01-12 13:09:00,7169.02,28,652,2199,,2199,数据过高
2200,2023-01-12 13:10:00,2023-01-12 13:10:00,4663.0,357,717,2200,,2200,数据过高
2201,2023-01-12 13:14:00,2023-01-12 13:14:00,3659.68,8,471,2201,,2201,数据过高
2202,2023-01-12 13:15:00,2023-01-12 13:15:00,3330.2,15,994,2202,,2202,数据过高
2203,2023-01-12 13:16:00,2023-01-12 13:16:00,10397.0,302,434,2203,,2203,数据过高
2204,2023-01-12 13:21:00,2023-01-12 13:21:00,4323.0,50,320,2204,,2204,数据过高
2205,2023-01-12 13:23:00,2023-01-12 13:23:00,5031.0,323,601,2205,,2205,数据过高
2206,2023-01-12 13:26:00,2023-01-12 13:26:00,5103.36,140,160,2206,,2206,数据过高
2207,2023-01-12 13:27:00,2023-01-12 13:27:00,4646.48,169,20,2207,,2207,数据过高
2208,2023-01-12 13:28:00,2023-01-12 13:28:00,4663.0,2,82,2208,,2208,数据过高
2209,2023-01-12 13:30:00,2023-01-12 13:30:00,4121.09,322,435,2209,,2209,数据过高
2210,2023-01-12 13:31:00,2023-01-12 13:31:00,3190.03,218,942,2210,,2210,数据正常
2211,2023-01-12 13:32:00,2023-01-12 13:32:00,8353.0,379,628,2211,,2211,数据过高
2212,2023-01-12 13:33:00,2023-01-12 13:33:00,3847.0,15,918,2212,,2212,数据过高
2213,2023-01-12 13:34:00,2023-01-12 13:34:00,4732.0,110,577,2213,,2213,数据过高
2214,2023-01-12 13:36:00,2023-01-12 13:36:00,5259.0,225,562,2214,,2214,数据过高
2215,2023-01-12 13:37:00,2023-01-12 13:37:00,7185.0,91,267,2215,,2215,数据过高
2216,2023-01-12 13:38:00,2023-01-12 13:38:00,8643.0,178,129,2216,,2216,数据过高
2217,2023-01-12 13:43:00,2023-01-12 13:43:00,6172.0,245,235,2217,,2217,数据过高
2218,2023-01-12 13:46:00,2023-01-12 13:46:00,9333.0,33,409,2218,,2218,数据过高
2219,2023-01-12 13:47:00,2023-01-12 13:47:00,3018.2,124,317,2219,,2219,数据正常
2220,2023-01-12 13:49:00,2023-01-12 13:49:00,6727.0,172,905,2220,,2220,数据过高
2221,2023-01-12 13:50:00,2023-01-12 13:50:00,7567.0,192,970,2221,,2221,数据过高
2222,2023-01-12 13:51:00,2023-01-12 13:51:00,3455.09,371,717,2222,,2222,数据过高
2223,2023-01-12 13:52:00,2023-01-12 13:52:00,3294.43,351,783,2223,,2223,数据正常
2224,2023-01-12 13:53:00,2023-01-12 13:53:00,5259.0,24,67,2224,,2224,数据过高
2225,2023-01-12 13:54:00,2023-01-12 13:54:00,4947.56,162,60,2225,,2225,数据过高
2226,2023-01-12 13:55:00,2023-01-12 13:55:00,8643.0,58,486,2226,,2226,数据过高
2227,2023-01-12 13:56:00,2023-01-12 13:56:00,4943.0,120,593,2227,,2227,数据过高
2228,2023-01-12 13:58:00,2023-01-12 13:58:00,3380.03,187,757,2228,,2228,数据过高
2229,2023-01-12 14:00:00,2023-01-12 14:00:00,5251.2,280,974,2229,,2229,数据过高
2230,2023-01-12 14:01:00,2023-01-12 14:01:00,4024.0,151,673,2230,,2230,数据过高
2231,2023-01-12 14:02:00,2023-01-12 14:02:00,7574.52,169,976,2231,,2231,数据过高
2232,2023-01-12 14:04:00,2023-01-12 14:04:00,4732.0,77,744,2232,,2232,数据过高
2233,2023-01-12 14:07:00,2023-01-12 14:07:00,5436.0,185,289,2233,,2233,数据过高
2234,2023-01-12 14:08:00,2023-01-12 14:08:00,4973.88,98,18,2234,,2234,数据过高
2235,2023-01-12 14:09:00,2023-01-12 14:09:00,4196.2,147,513,2235,,2235,数据过高
2236,2023-01-12 14:10:00,2023-01-12 14:10:00,8643.0,115,295,2236,,2236,数据过高
2237,2023-01-12 14:11:00,2023-01-12 14:11:00,7745.0,28,307,2237,,2237,数据过高
2238,2023-01-12 14:12:00,2023-01-12 14:12:00,8715.0,249,263,2238,,2238,数据过高
2239,2023-01-12 14:13:00,2023-01-12 14:13:00,4977.0,190,640,2239,,2239,数据过高
2240,2023-01-12 14:16:00,2023-01-12 14:16:00,9233.0,160,282,2240,,2240,数据过高
2241,2023-01-12 14:20:00,2023-01-12 14:20:00,4828.0,212,413,2241,,2241,数据过高
2242,2023-01-12 14:21:00,2023-01-12 14:21:00,11197.0,324,258,2242,,2242,数据过高
2243,2023-01-12 14:22:00,2023-01-12 14:22:00,9507.0,34,650,2243,,2243,数据过高
2244,2023-01-12 14:23:00,2023-01-12 14:23:00,5707.6,192,571,2244,,2244,数据过高
2245,2023-01-12 14:25:00,2023-01-12 14:25:00,4513.08,155,783,2245,,2245,数据过高
2246,2023-01-12 14:27:00,2023-01-12 14:27:00,3271.0,341,3,2246,,2246,数据正常
2247,2023-01-12 14:32:00,2023-01-12 14:32:00,4942.08,370,515,2247,,2247,数据过高
2248,2023-01-12 14:35:00,2023-01-12 14:35:00,5953.0,79,890,2248,,2248,数据过高
2249,2023-01-12 14:36:00,2023-01-12 14:36:00,4530.64,145,613,2249,,2249,数据过高
2250,2023-01-12 14:39:00,2023-01-12 14:39:00,3050.09,159,435,2250,,2250,数据正常
2251,2023-01-12 14:40:00,2023-01-12 14:40:00,4943.0,351,785,2251,,2251,数据过高
2252,2023-01-12 14:42:00,2023-01-12 14:42:00,3633.0,355,302,2252,,2252,数据过高
2253,2023-01-12 14:43:00,2023-01-12 14:43:00,3053.88,322,852,2253,,2253,数据正常
2254,2023-01-12 14:44:00,2023-01-12 14:44:00,3906.0,100,768,2254,,2254,数据过高
2255,2023-01-12 14:48:00,2023-01-12 14:48:00,10333.0,37,144,2255,,2255,数据过高
2256,2023-01-12 14:50:00,2023-01-12 14:50:00,4153.04,387,209,2256,,2256,数据过高
2257,2023-01-12 14:51:00,2023-01-12 14:51:00,7085.8,348,42,2257,,2257,数据过高
2258,2023-01-12 14:55:00,2023-01-12 14:55:00,3600.8,186,214,2258,,2258,数据过高
2259,2023-01-12 14:58:00,2023-01-12 14:58:00,10497.0,290,30,2259,,2259,数据过高
2260,2023-01-12 14:59:00,2023-01-12 14:59:00,4843.6,131,694,2260,,2260,数据过高
2261,2023-01-12 15:00:00,2023-01-12 15:00:00,5009.0,154,68,2261,,2261,数据过高
2262,2023-01-12 15:01:00,2023-01-12 15:01:00,3821.6,387,556,2262,,2262,数据过高
2263,2023-01-12 15:02:00,2023-01-12 15:02:00,7185.0,263,632,2263,,2263,数据过高
2264,2023-01-12 15:08:00,2023-01-12 15:08:00,7977.0,243,613,2264,,2264,数据过高
2265,2023-01-12 15:11:00,2023-01-12 15:11:00,4121.09,50,906,2265,,2265,数据过高
2266,2023-01-12 15:12:00,2023-01-12 15:12:00,3506.09,135,990,2266,,2266,数据过高
2267,2023-01-12 15:14:00,2023-01-12 15:14:00,4910.03,145,714,2267,,2267,数据过高
2268,2023-01-12 15:15:00,2023-01-12 15:15:00,4947.56,48,975,2268,,2268,数据过高
2269,2023-01-12 15:16:00,2023-01-12 15:16:00,3283.8,122,424,2269,,2269,数据正常
2270,2023-01-12 15:17:00,2023-01-12 15:17:00,3980.48,286,898,2270,,2270,数据过高
2271,2023-01-12 15:19:00,2023-01-12 15:19:00,7687.0,199,742,2271,,2271,数据过高
2272,2023-01-12 15:20:00,2023-01-12 15:20:00,3906.0,317,934,2272,,2272,数据过高
2273,2023-01-12 15:21:00,2023-01-12 15:21:00,5954.0,221,848,2273,,2273,数据过高
2274,2023-01-12 15:23:00,2023-01-12 15:23:00,8643.0,149,333,2274,,2274,数据过高
2275,2023-01-12 15:24:00,2023-01-12 15:24:00,5009.0,13,576,2275,,2275,数据过高
2276,2023-01-12 15:25:00,2023-01-12 15:25:00,4313.0,152,522,2276,,2276,数据过高
2277,2023-01-12 15:28:00,2023-01-12 15:28:00,7977.0,115,455,2277,,2277,数据过高
2278,2023-01-12 15:29:00,2023-01-12 15:29:00,3530.2,74,85,2278,,2278,数据过高
2279,2023-01-12 15:30:00,2023-01-12 15:30:00,5491.56,227,872,2279,,2279,数据过高
2280,2023-01-12 15:31:00,2023-01-12 15:31:00,4201.32,161,322,2280,,2280,数据过高
2281,2023-01-12 15:33:00,2023-01-12 15:33:00,3963.04,19,503,2281,,2281,数据过高
2282,2023-01-12 15:34:00,2023-01-12 15:34:00,8567.0,121,932,2282,,2282,数据过高
2283,2023-01-12 15:36:00,2023-01-12 15:36:00,7687.0,304,615,2283,,2283,数据过高
2284,2023-01-12 15:37:00,2023-01-12 15:37:00,5357.6,80,967,2284,,2284,数据过高
2285,2023-01-12 15:38:00,2023-01-12 15:38:00,4137.0,269,460,2285,,2285,数据过高
2286,2023-01-12 15:41:00,2023-01-12 15:41:00,5089.0,91,929,2286,,2286,数据过高
2287,2023-01-12 15:42:00,2023-01-12 15:42:00,3753.0,321,523,2287,,2287,数据过高
2288,2023-01-12 15:43:00,2023-01-12 15:43:00,4824.43,51,530,2288,,2288,数据过高
2289,2023-01-12 15:45:00,2023-01-12 15:45:00,4646.48,263,543,2289,,2289,数据过高
2290,2023-01-12 15:46:00,2023-01-12 15:46:00,5150.8,296,457,2290,,2290,数据过高
2291,2023-01-12 15:47:00,2023-01-12 15:47:00,5297.0,4,344,2291,,2291,数据过高
2292,2023-01-12 15:48:00,2023-01-12 15:48:00,4177.6,150,406,2292,,2292,数据过高
2293,2023-01-12 15:49:00,2023-01-12 15:49:00,9297.0,234,491,2293,,2293,数据过高
2294,2023-01-12 15:50:00,2023-01-12 15:50:00,4092.52,95,874,2294,,2294,数据过高
2295,2023-01-12 15:51:00,2023-01-12 15:51:00,7977.0,84,382,2295,,2295,数据过高
2296,2023-01-12 15:53:00,2023-01-12 15:53:00,3696.0,11,702,2296,,2296,数据过高
2297,2023-01-12 15:59:00,2023-01-12 15:59:00,4720.03,88,469,2297,,2297,数据过高
2298,2023-01-12 16:00:00,2023-01-12 16:00:00,3821.6,232,157,2298,,2298,数据过高
2299,2023-01-12 16:01:00,2023-01-12 16:01:00,4572.0,326,329,2299,,2299,数据过高
2300,2023-01-12 16:02:00,2023-01-12 16:02:00,3927.4,296,92,2300,,2300,数据过高
2301,2023-01-12 16:05:00,2023-01-12 16:05:00,5377.0,311,495,2301,,2301,数据过高
2302,2023-01-12 16:06:00,2023-01-12 16:06:00,4121.09,236,317,2302,,2302,数据过高
2303,2023-01-12 16:07:00,2023-01-12 16:07:00,3729.0,135,792,2303,,2303,数据过高
2304,2023-01-12 16:09:00,2023-01-12 16:09:00,4583.88,319,407,2304,,2304,数据过高
2305,2023-01-12 16:10:00,2023-01-12 16:10:00,5787.0,305,754,2305,,2305,数据过高
2306,2023-01-12 16:11:00,2023-01-12 16:11:00,5707.6,248,749,2306,,2306,数据过高
2307,2023-01-12 16:13:00,2023-01-12 16:13:00,4513.08,379,181,2307,,2307,数据过高
2308,2023-01-12 16:14:00,2023-01-12 16:14:00,4793.68,242,559,2308,,2308,数据过高
2309,2023-01-12 16:16:00,2023-01-12 16:16:00,5783.0,110,99,2309,,2309,数据过高
2310,2023-01-12 16:18:00,2023-01-12 16:18:00,5259.0,2,253,2310,,2310,数据过高
2311,2023-01-12 16:19:00,2023-01-12 16:19:00,4857.45,247,770,2311,,2311,数据过高
2312,2023-01-12 16:20:00,2023-01-12 16:20:00,7185.0,232,203,2312,,2312,数据过高
2313,2023-01-12 16:22:00,2023-01-12 16:22:00,4196.2,103,719,2313,,2313,数据过高
2314,2023-01-12 16:23:00,2023-01-12 16:23:00,4083.56,288,493,2314,,2314,数据过高
2315,2023-01-12 16:24:00,2023-01-12 16:24:00,5527.0,147,185,2315,,2315,数据过高
2316,2023-01-12 16:25:00,2023-01-12 16:25:00,3788.0,185,460,2316,,2316,数据过高
2317,2023-01-12 16:26:00,2023-01-12 16:26:00,5351.6,125,290,2317,,2317,数据过高
2318,2023-01-12 16:29:00,2023-01-12 16:29:00,3837.0,387,318,2318,,2318,数据过高
2319,2023-01-12 16:32:00,2023-01-12 16:32:00,4460.0,101,443,2319,,2319,数据过高
2320,2023-01-12 16:33:00,2023-01-12 16:33:00,3530.2,131,147,2320,,2320,数据过高
2321,2023-01-12 16:35:00,2023-01-12 16:35:00,3530.2,241,926,2321,,2321,数据过高
2322,2023-01-12 16:36:00,2023-01-12 16:36:00,3751.6,231,209,2322,,2322,数据过高
2323,2023-01-12 16:37:00,2023-01-12 16:37:00,3316.2,95,481,2323,,2323,数据过高
2324,2023-01-12 16:38:00,2023-01-12 16:38:00,3822.78,273,495,2324,,2324,数据过高
2325,2023-01-12 16:41:00,2023-01-12 16:41:00,5258.0,351,451,2325,,2325,数据过高
2326,2023-01-12 16:42:00,2023-01-12 16:42:00,3487.04,213,653,2326,,2326,数据过高
2327,2023-01-12 16:44:00,2023-01-12 16:44:00,9633.0,132,416,2327,,2327,数据过高
2328,2023-01-12 16:45:00,2023-01-12 16:45:00,7574.52,248,754,2328,,2328,数据过高
2329,2023-01-12 16:46:00,2023-01-12 16:46:00,4008.5,251,900,2329,,2329,数据过高
2330,2023-01-12 16:47:00,2023-01-12 16:47:00,5251.2,199,87,2330,,2330,数据过高
2331,2023-01-12 16:49:00,2023-01-12 16:49:00,4273.0,183,878,2331,,2331,数据过高
2332,2023-01-12 16:53:00,2023-01-12 16:53:00,4577.0,339,333,2332,,2332,数据过高
2333,2023-01-12 16:54:00,2023-01-12 16:54:00,5017.04,212,60,2333,,2333,数据过高
2334,2023-01-12 16:56:00,2023-01-12 16:56:00,5554.0,74,412,2334,,2334,数据过高
2335,2023-01-12 16:57:00,2023-01-12 16:57:00,4733.0,111,147,2335,,2335,数据过高
2336,2023-01-12 16:58:00,2023-01-12 16:58:00,4320.0,325,534,2336,,2336,数据过高
2337,2023-01-12 16:59:00,2023-01-12 16:59:00,5398.0,372,770,2337,,2337,数据过高
2338,2023-01-12 17:01:00,2023-01-12 17:01:00,4579.2,47,989,2338,,2338,数据过高
2339,2023-01-12 17:02:00,2023-01-12 17:02:00,4383.0,255,598,2339,,2339,数据过高
2340,2023-01-12 17:03:00,2023-01-12 17:03:00,5017.04,130,784,2340,,2340,数据过高
2341,2023-01-12 17:06:00,2023-01-12 17:06:00,4488.78,119,832,2341,,2341,数据过高
2342,2023-01-12 17:07:00,2023-01-12 17:07:00,3906.0,46,228,2342,,2342,数据过高
2343,2023-01-12 17:08:00,2023-01-12 17:08:00,5667.0,174,546,2343,,2343,数据过高
2344,2023-01-12 17:10:00,2023-01-12 17:10:00,3304.0,70,674,2344,,2344,数据过高
2345,2023-01-12 17:12:00,2023-01-12 17:12:00,4177.6,127,268,2345,,2345,数据过高
2346,2023-01-12 17:13:00,2023-01-12 17:13:00,8567.0,349,24,2346,,2346,数据过高
2347,2023-01-12 17:14:00,2023-01-12 17:14:00,5251.2,350,786,2347,,2347,数据过高
2348,2023-01-12 17:19:00,2023-01-12 17:19:00,4153.04,147,138,2348,,2348,数据过高
2349,2023-01-12 17:20:00,2023-01-12 17:20:00,9667.0,40,809,2349,,2349,数据过高
2350,2023-01-12 17:21:00,2023-01-12 17:21:00,3821.6,47,661,2350,,2350,数据过高
2351,2023-01-12 17:22:00,2023-01-12 17:22:00,4593.0,197,273,2351,,2351,数据过高
2352,2023-01-12 17:24:00,2023-01-12 17:24:00,4424.0,71,317,2352,,2352,数据过高
2353,2023-01-12 17:27:00,2023-01-12 17:27:00,4824.68,203,105,2353,,2353,数据过高
2354,2023-01-12 17:28:00,2023-01-12 17:28:00,4257.6,2,791,2354,,2354,数据过高
2355,2023-01-12 17:29:00,2023-01-12 17:29:00,5377.0,316,769,2355,,2355,数据过高
2356,2023-01-12 17:30:00,2023-01-12 17:30:00,6419.8,227,853,2356,,2356,数据过高
2357,2023-01-12 17:31:00,2023-01-12 17:31:00,5090.0,86,930,2357,,2357,数据过高
2358,2023-01-12 17:32:00,2023-01-12 17:32:00,3540.0,177,452,2358,,2358,数据过高
2359,2023-01-12 17:33:00,2023-01-12 17:33:00,5233.0,249,83,2359,,2359,数据过高
2360,2023-01-12 17:34:00,2023-01-12 17:34:00,4395.0,236,138,2360,,2360,数据过高
2361,2023-01-12 17:35:00,2023-01-12 17:35:00,3821.6,357,549,2361,,2361,数据过高
2362,2023-01-12 17:36:00,2023-01-12 17:36:00,3906.0,339,467,2362,,2362,数据过高
2363,2023-01-12 17:37:00,2023-01-12 17:37:00,7649.0,262,312,2363,,2363,数据过高
2364,2023-01-12 17:38:00,2023-01-12 17:38:00,5251.2,70,104,2364,,2364,数据过高
2365,2023-01-12 17:39:00,2023-01-12 17:39:00,6710.52,358,295,2365,,2365,数据过高
2366,2023-01-12 17:40:00,2023-01-12 17:40:00,4558.0,120,345,2366,,2366,数据过高
2367,2023-01-12 17:41:00,2023-01-12 17:41:00,6285.0,105,870,2367,,2367,数据过高
2368,2023-01-12 17:45:00,2023-01-12 17:45:00,7977.0,46,37,2368,,2368,数据过高
2369,2023-01-12 17:46:00,2023-01-12 17:46:00,8283.0,351,949,2369,,2369,数据过高
2370,2023-01-12 17:47:00,2023-01-12 17:47:00,5807.0,378,618,2370,,2370,数据过高
2371,2023-01-12 17:48:00,2023-01-12 17:48:00,4646.48,53,993,2371,,2371,数据过高
2372,2023-01-12 17:50:00,2023-01-12 17:50:00,4942.08,155,814,2372,,2372,数据过高
2373,2023-01-12 17:51:00,2023-01-12 17:51:00,6710.52,290,58,2373,,2373,数据过高
2374,2023-01-12 17:55:00,2023-01-12 17:55:00,5043.0,203,720,2374,,2374,数据过高
2375,2023-01-12 17:56:00,2023-01-12 17:56:00,4467.0,139,243,2375,,2375,数据过高
2376,2023-01-12 17:58:00,2023-01-12 17:58:00,3130.2,185,406,2376,,2376,数据正常
2377,2023-01-12 17:59:00,2023-01-12 17:59:00,5139.0,373,957,2377,,2377,数据过高
2378,2023-01-12 18:01:00,2023-01-12 18:01:00,9217.0,44,582,2378,,2378,数据过高
2379,2023-01-12 18:04:00,2023-01-12 18:04:00,4646.48,278,121,2379,,2379,数据过高
2380,2023-01-12 18:05:00,2023-01-12 18:05:00,5807.0,231,335,2380,,2380,数据过高
2381,2023-01-12 18:06:00,2023-01-12 18:06:00,3530.2,4,592,2381,,2381,数据过高
2382,2023-01-12 18:07:00,2023-01-12 18:07:00,4732.0,376,96,2382,,2382,数据过高
2383,2023-01-12 18:08:00,2023-01-12 18:08:00,5259.0,256,767,2383,,2383,数据过高
2384,2023-01-12 18:09:00,2023-01-12 18:09:00,3721.2,167,539,2384,,2384,数据过高
2385,2023-01-12 18:10:00,2023-01-12 18:10:00,4956.52,190,288,2385,,2385,数据过高
2386,2023-01-12 18:13:00,2023-01-12 18:13:00,3980.48,76,872,2386,,2386,数据过高
2387,2023-01-12 18:14:00,2023-01-12 18:14:00,5377.0,179,987,2387,,2387,数据过高
2388,2023-01-12 18:15:00,2023-01-12 18:15:00,4520.91,362,755,2388,,2388,数据过高
2389,2023-01-12 18:16:00,2023-01-12 18:16:00,5100.6,133,187,2389,,2389,数据过高
2390,2023-01-12 18:17:00,2023-01-12 18:17:00,4026.47,178,205,2390,,2390,数据过高
2391,2023-01-12 18:18:00,2023-01-12 18:18:00,6551.4,20,410,2391,,2391,数据过高
2392,2023-01-12 18:24:00,2023-01-12 18:24:00,5130.8,39,421,2392,,2392,数据过高
2393,2023-01-12 18:26:00,2023-01-12 18:26:00,3031.0,230,891,2393,,2393,数据正常
2394,2023-01-12 18:27:00,2023-01-12 18:27:00,4239.36,246,460,2394,,2394,数据过高
2395,2023-01-12 18:28:00,2023-01-12 18:28:00,4642.0,236,930,2395,,2395,数据过高
2396,2023-01-12 18:30:00,2023-01-12 18:30:00,3716.09,216,499,2396,,2396,数据过高
2397,2023-01-12 18:31:00,2023-01-12 18:31:00,5510.48,351,307,2397,,2397,数据过高
2398,2023-01-12 18:33:00,2023-01-12 18:33:00,3417.56,24,973,2398,,2398,数据过高
2399,2023-01-12 18:34:00,2023-01-12 18:34:00,3530.14,374,374,2399,,2399,数据过高
2400,2023-01-12 18:36:00,2023-01-12 18:36:00,8353.0,346,390,2400,,2400,数据过高
2401,2023-01-12 18:37:00,2023-01-12 18:37:00,5007.0,15,453,2401,,2401,数据过高
2402,2023-01-12 18:39:00,2023-01-12 18:39:00,4036.0,378,425,2402,,2402,数据过高
2403,2023-01-12 18:40:00,2023-01-12 18:40:00,5783.0,55,833,2403,,2403,数据过高
2404,2023-01-12 18:41:00,2023-01-12 18:41:00,4008.5,254,650,2404,,2404,数据过高
2405,2023-01-12 18:43:00,2023-01-12 18:43:00,5351.6,54,620,2405,,2405,数据过高
2406,2023-01-12 18:45:00,2023-01-12 18:45:00,4196.2,50,212,2406,,2406,数据过高
2407,2023-01-12 18:46:00,2023-01-12 18:46:00,7185.0,128,974,2407,,2407,数据过高
2408,2023-01-12 18:48:00,2023-01-12 18:48:00,4615.6,115,303,2408,,2408,数据过高
2409,2023-01-12 18:49:00,2023-01-12 18:49:00,5510.48,326,867,2409,,2409,数据过高
2410,2023-01-12 18:50:00,2023-01-12 18:50:00,7851.0,2,259,2410,,2410,数据过高
2411,2023-01-12 18:51:00,2023-01-12 18:51:00,5017.04,19,224,2411,,2411,数据过高
2412,2023-01-12 18:54:00,2023-01-12 18:54:00,4843.6,118,419,2412,,2412,数据过高
2413,2023-01-12 18:55:00,2023-01-12 18:55:00,7574.52,181,143,2413,,2413,数据过高
2414,2023-01-12 18:56:00,2023-01-12 18:56:00,3487.04,4,888,2414,,2414,数据过高
2415,2023-01-12 18:57:00,2023-01-12 18:57:00,4454.0,100,822,2415,,2415,数据过高
2416,2023-01-12 18:58:00,2023-01-12 18:58:00,3283.8,133,746,2416,,2416,数据正常
2417,2023-01-12 18:59:00,2023-01-12 18:59:00,3821.6,70,117,2417,,2417,数据过高
2418,2023-01-12 19:00:00,2023-01-12 19:00:00,3007.96,320,149,2418,,2418,数据正常
2419,2023-01-12 19:01:00,2023-01-12 19:01:00,8715.0,26,63,2419,,2419,数据过高
2420,2023-01-12 19:04:00,2023-01-12 19:04:00,8967.0,40,800,2420,,2420,数据过高
2421,2023-01-12 19:07:00,2023-01-12 19:07:00,5090.0,4,270,2421,,2421,数据过高
2422,2023-01-12 19:08:00,2023-01-12 19:08:00,4598.0,322,895,2422,,2422,数据过高
2423,2023-01-12 19:10:00,2023-01-12 19:10:00,3906.0,302,430,2423,,2423,数据过高
2424,2023-01-12 19:12:00,2023-01-12 19:12:00,4541.52,234,180,2424,,2424,数据过高
2425,2023-01-12 19:13:00,2023-01-12 19:13:00,4467.0,237,209,2425,,2425,数据过高
2426,2023-01-12 19:15:00,2023-01-12 19:15:00,3822.78,4,648,2426,,2426,数据过高
2427,2023-01-12 19:16:00,2023-01-12 19:16:00,4843.6,274,766,2427,,2427,数据过高
2428,2023-01-12 19:17:00,2023-01-12 19:17:00,4910.03,233,996,2428,,2428,数据过高
2429,2023-01-12 19:18:00,2023-01-12 19:18:00,5060.2,167,29,2429,,2429,数据过高
2430,2023-01-12 19:19:00,2023-01-12 19:19:00,10097.0,150,600,2430,,2430,数据过高
2431,2023-01-12 19:22:00,2023-01-12 19:22:00,4862.0,150,248,2431,,2431,数据过高
2432,2023-01-12 19:24:00,2023-01-12 19:24:00,4476.12,274,577,2432,,2432,数据过高
2433,2023-01-12 19:25:00,2023-01-12 19:25:00,4467.0,198,719,2433,,2433,数据过高
2434,2023-01-12 19:27:00,2023-01-12 19:27:00,5398.0,276,470,2434,,2434,数据过高
2435,2023-01-12 19:29:00,2023-01-12 19:29:00,5954.0,264,600,2435,,2435,数据过高
2436,2023-01-12 19:32:00,2023-01-12 19:32:00,4236.6,279,328,2436,,2436,数据过高
2437,2023-01-12 19:36:00,2023-01-12 19:36:00,3666.64,102,156,2437,,2437,数据过高
2438,2023-01-12 19:37:00,2023-01-12 19:37:00,8967.0,45,675,2438,,2438,数据过高
2439,2023-01-12 19:38:00,2023-01-12 19:38:00,3570.6,21,462,2439,,2439,数据过高
2440,2023-01-12 19:39:00,2023-01-12 19:39:00,5398.0,280,527,2440,,2440,数据过高
2441,2023-01-12 19:41:00,2023-01-12 19:41:00,3530.2,90,718,2441,,2441,数据过高
2442,2023-01-12 19:43:00,2023-01-12 19:43:00,4042.6,372,733,2442,,2442,数据过高
2443,2023-01-12 19:45:00,2023-01-12 19:45:00,4113.0,288,503,2443,,2443,数据过高
2444,2023-01-12 19:47:00,2023-01-12 19:47:00,5110.2,124,601,2444,,2444,数据过高
2445,2023-01-12 19:51:00,2023-01-12 19:51:00,5150.8,260,90,2445,,2445,数据过高
2446,2023-01-12 19:52:00,2023-01-12 19:52:00,7185.0,10,343,2446,,2446,数据过高
2447,2023-01-12 19:53:00,2023-01-12 19:53:00,5150.8,88,136,2447,,2447,数据过高
2448,2023-01-12 19:54:00,2023-01-12 19:54:00,5783.0,173,612,2448,,2448,数据过高
2449,2023-01-12 19:55:00,2023-01-12 19:55:00,10097.0,363,161,2449,,2449,数据过高
2450,2023-01-12 19:56:00,2023-01-12 19:56:00,4008.5,43,425,2450,,2450,数据过高
2451,2023-01-12 19:59:00,2023-01-12 19:59:00,6687.0,14,783,2451,,2451,数据过高
2452,2023-01-12 20:01:00,2023-01-12 20:01:00,4824.43,46,354,2452,,2452,数据过高
2453,2023-01-12 20:02:00,2023-01-12 20:02:00,7687.0,193,977,2453,,2453,数据过高
2454,2023-01-12 20:03:00,2023-01-12 20:03:00,7851.0,233,621,2454,,2454,数据过高
2455,2023-01-12 20:08:00,2023-01-12 20:08:00,6419.8,348,134,2455,,2455,数据过高
2456,2023-01-12 20:09:00,2023-01-12 20:09:00,4843.6,108,910,2456,,2456,数据过高
2457,2023-01-12 20:12:00,2023-01-12 20:12:00,5150.8,364,598,2457,,2457,数据过高
2458,2023-01-12 20:13:00,2023-01-12 20:13:00,7851.0,181,897,2458,,2458,数据过高
2459,2023-01-12 20:15:00,2023-01-12 20:15:00,4871.12,101,668,2459,,2459,数据过高
2460,2023-01-12 20:16:00,2023-01-12 20:16:00,4646.48,317,671,2460,,2460,数据过高
2461,2023-01-12 20:18:00,2023-01-12 20:18:00,3947.6,301,606,2461,,2461,数据过高
2462,2023-01-12 20:19:00,2023-01-12 20:19:00,3660.6,84,332,2462,,2462,数据过高
2463,2023-01-12 20:21:00,2023-01-12 20:21:00,5060.14,68,989,2463,,2463,数据过高
2464,2023-01-12 20:22:00,2023-01-12 20:22:00,5090.0,330,424,2464,,2464,数据过高
2465,2023-01-12 20:23:00,2023-01-12 20:23:00,2983.13,166,939,2465,,2465,数据正常
2466,2023-01-12 20:24:00,2023-01-12 20:24:00,6419.8,232,421,2466,,2466,数据过高
